day,negative,neutral,positive,total,positive_ratio,negative_ratio,neutral_ratio
2025-06-23,1,10,5,16,0.3125,0.0625,0.625
2025-06-24,2,11,6,19,0.3157894736842105,0.10526315789473684,0.5789473684210527
2025-06-25,3,10,4,17,0.23529411764705882,0.17647058823529413,0.5882352941176471
2025-06-26,1,8,3,12,0.25,0.08333333333333333,0.6666666666666666
2025-06-27,2,7,3,12,0.25,0.16666666666666666,0.5833333333333334
2025-06-28,0,7,5,12,0.4166666666666667,0.0,0.5833333333333334
2025-06-29,2,12,6,20,0.3,0.1,0.6
2025-06-30,3,5,2,10,0.2,0.3,0.5
2025-07-01,0,8,6,14,0.42857142857142855,0.0,0.5714285714285714
2025-07-02,3,9,6,18,0.3333333333333333,0.16666666666666666,0.5
2025-07-03,1,10,8,19,0.42105263157894735,0.05263157894736842,0.5263157894736842
2025-07-04,0,4,3,7,0.42857142857142855,0.0,0.5714285714285714
2025-07-05,0,2,1,3,0.3333333333333333,0.0,0.6666666666666666
2025-07-06,0,5,0,5,0.0,0.0,1.0
2025-07-07,0,1,1,2,0.5,0.0,0.5
2025-07-08,0,6,2,8,0.25,0.0,0.75
2025-07-09,0,10,8,18,0.4444444444444444,0.0,0.5555555555555556
2025-07-10,0,7,4,11,0.36363636363636365,0.0,0.6363636363636364
2025-07-11,0,5,3,8,0.375,0.0,0.625
2025-07-12,1,4,1,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
2025-07-13,0,0,1,1,1.0,0.0,0.0
2025-07-14,0,2,0,2,0.0,0.0,1.0
2025-07-15,0,6,10,16,0.625,0.0,0.375
2025-07-16,0,3,8,11,0.7272727272727273,0.0,0.2727272727272727
2025-07-17,0,4,1,5,0.2,0.0,0.8
2025-07-18,1,7,16,24,0.6666666666666666,0.041666666666666664,0.2916666666666667
2025-07-19,1,2,3,6,0.5,0.16666666666666666,0.3333333333333333
2025-07-20,0,15,1,16,0.0625,0.0,0.9375
